Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Szansa crossovera
142.91464325853423	150.39997527191292	0.86	1	0.20000000298023224
147.3172845768359	150.39975392342706	0.868	1	0.20000000298023224
138.7150088249969	150.39964723315862	0.871	1	0.20000000298023224
146.57609800539666	150.3873779587666	0.842	1	0.20000000298023224
142.64875992128142	150.39995974440194	0.855	1	0.20000000298023224
139.62238100678425	150.39997448797715	0.808	1	0.20000000298023224
150.18832521704434	150.39999827810055	0.822	1	0.20000000298023224
131.22912362846233	150.39995884833576	0.808	1	0.20000000298023224
147.06237932277875	150.39993444241313	0.798	1	0.2500000037252903
145.0299991817351	150.399947403898	0.813	1	0.2500000037252903
145.9138981963892	150.39967036804842	0.844	1	0.2500000037252903
148.88382696282488	150.39674710197727	0.831	1	0.2500000037252903
135.48463081573607	150.3990254386782	0.849	1	0.2500000037252903
139.5222555828302	150.38459215175592	0.87	1	0.2500000037252903
140.47750778041666	150.39971219938445	0.836	1	0.2500000037252903
148.08264718026035	150.39997220800484	0.797	1	0.2500000037252903
148.13988621713827	150.3999240317312	0.821	1	0.2500000037252903
139.65022416453206	150.39975380615456	0.845	1	0.2500000037252903
120.68465907215935	150.39976113981874	0.83	1	0.2500000037252903
138.79159174203218	150.34159439470446	0.843	1	0.2500000037252903
145.82781045424696	150.39800327003744	0.848	1	0.2500000037252903
150.3409464884133	150.39989917399953	0.813	1	0.2500000037252903
137.99370504095742	150.3991262551422	0.827	1	0.2500000037252903
150.19261782553588	150.39980582440074	0.824	1	0.2500000037252903
138.42855147089156	150.39996519640377	0.83	1	0.2500000037252903
145.08010364135387	150.3990800360769	0.82	1	0.2500000037252903
139.57483322868504	150.39988437139533	0.795	1	0.2500000037252903
135.64640227137406	150.39940479920023	0.833	1	0.2500000037252903
148.03426259270773	150.399980293768	0.842	1	0.30000000447034836
137.32311904090005	150.3998588825542	0.831	1	0.30000000447034836
134.88221019323234	150.39982046347762	0.831	1	0.30000000447034836
138.94686561893423	150.39824318257843	0.861	1	0.30000000447034836
145.5393856590992	150.39995724860188	0.878	1	0.30000000447034836
144.20077648518668	150.3960025202637	0.81	1	0.30000000447034836
151.01746299858667	150.39999796822786	0.812	1	0.30000000447034836
146.96186823669993	150.39790897973674	0.841	1	0.30000000447034836
149.45761034402764	150.39993539914175	0.824	1	0.30000000447034836
134.68714343227106	150.39990170314397	0.83	1	0.30000000447034836
148.32280266818188	150.3997641031577	0.809	1	0.30000000447034836
142.77084047062863	150.39989851416232	0.805	1	0.30000000447034836
133.18003139550467	150.39986431827546	0.824	1	0.30000000447034836
144.52082921806144	150.39999626709022	0.835	1	0.30000000447034836
140.76884737098848	150.39993488066457	0.82	1	0.30000000447034836
147.34253756592403	150.39964965971876	0.862	1	0.30000000447034836
140.70711112241938	150.39952693709577	0.816	1	0.30000000447034836
138.92837284685717	150.39921075851726	0.838	1	0.30000000447034836
144.28867002187707	150.39980158233027	0.852	1	0.30000000447034836
140.75160809973738	150.3998574950507	0.826	1	0.30000000447034836
146.54522571818575	150.399331428913	0.847	1	0.3500000052154064
144.9889981570244	150.3980415323981	0.849	1	0.3500000052154064
146.96331003302936	150.39226279075461	0.839	1	0.3500000052154064
146.06651847490858	150.3999693528833	0.85	1	0.3500000052154064
146.4824632364113	150.39995187011255	0.816	1	0.3500000052154064
145.17943132900623	150.39909964824784	0.843	1	0.3500000052154064
143.4940043306517	150.39985516746324	0.81	1	0.3500000052154064
146.74920954992726	149.94909736107044	0.828	1	0.3500000052154064
147.71657915849593	150.39874579918296	0.82	1	0.3500000052154064
140.7252313040996	150.39967480017012	0.825	1	0.3500000052154064
145.44615214730584	150.39987264930704	0.835	1	0.3500000052154064
145.3146099588473	150.3999468834627	0.836	1	0.3500000052154064
148.1271306183413	150.39998028952036	0.83	1	0.3500000052154064
140.92176508355033	150.39402181552708	0.851	1	0.3500000052154064
139.02566407515738	150.3991788176281	0.819	1	0.3500000052154064
144.00270373914773	150.39917757940432	0.846	1	0.3500000052154064
149.03522169486786	150.39983747406197	0.847	1	0.3500000052154064
135.08005888518767	150.39999652213103	0.841	1	0.3500000052154064
141.24450358235208	150.3997404341756	0.851	1	0.3500000052154064
147.39268247899977	150.39999333337693	0.836	1	0.3500000052154064
148.12408994051242	150.399894285548	0.834	1	0.4000000059604645
141.72631862118942	150.399781078267	0.848	1	0.4000000059604645
148.15486070874692	150.37760859095562	0.851	1	0.4000000059604645
146.96122509791687	150.39486752002682	0.864	1	0.4000000059604645
146.31521113961094	150.39979012799228	0.828	1	0.4000000059604645
147.4145841045126	150.399507501912	0.826	1	0.4000000059604645
140.40666700511161	150.39997907928299	0.81	1	0.4000000059604645
145.12144078309748	150.39932681518084	0.82	1	0.4000000059604645
129.2829319592808	150.39909179828618	0.821	1	0.4000000059604645
146.2375179190479	150.39977102550074	0.859	1	0.4000000059604645
148.6836115632509	150.39981881221962	0.787	1	0.4000000059604645
143.68808674049356	150.3999447299088	0.841	1	0.4000000059604645
137.90464329909003	150.39948890317234	0.851	1	0.4000000059604645
144.18186378989805	150.3993972461744	0.861	1	0.4000000059604645
145.5284330527171	150.3970168379485	0.835	1	0.4000000059604645
144.65296905607624	150.39974491491077	0.834	1	0.4000000059604645
143.06823994887463	150.39994218260745	0.824	1	0.4000000059604645
146.36484370694953	150.399932824928	0.864	1	0.4000000059604645
142.21117464610285	150.39997495200694	0.831	1	0.4000000059604645
138.6257888346625	150.3998832787425	0.826	1	0.4000000059604645
141.96040366847805	150.3901800969393	0.845	1	0.45000000670552254
126.22008034100945	150.3992656013441	0.867	1	0.45000000670552254
150.67311604827606	150.39975332779977	0.82	1	0.45000000670552254
148.26741011207372	150.39993880046634	0.837	1	0.45000000670552254
140.0708931832249	150.39918049158524	0.853	1	0.45000000670552254
147.4328577033546	150.3982505157587	0.871	1	0.45000000670552254
153.5305784082046	150.39995213553792	0.871	1	0.45000000670552254
140.60586250225163	150.39809402513754	0.845	1	0.45000000670552254
140.30820930446507	150.39978038682267	0.832	1	0.45000000670552254
149.2150062534901	150.38310797590597	0.846	1	0.45000000670552254
143.65804378092014	150.39978691798484	0.873	1	0.45000000670552254
142.1085124204655	150.3999821624224	0.837	1	0.45000000670552254
148.26098186298444	150.39898541125413	0.866	1	0.45000000670552254
144.0725842731238	150.39995203045208	0.847	1	0.45000000670552254
147.4880287628875	150.38706898390907	0.858	1	0.45000000670552254
150.5518032625546	150.399979951349	0.868	1	0.45000000670552254
146.63637535341843	150.3998727135914	0.837	1	0.45000000670552254
137.8020849562489	150.39978313182783	0.852	1	0.45000000670552254
138.7775302073053	150.38378482336645	0.882	1	0.45000000670552254
145.439908178417	150.39961007991354	0.86	1	0.45000000670552254
148.56307399680065	150.3999180292023	0.838	1	0.5000000074505806
147.9832244411569	150.39993732776588	0.861	1	0.5000000074505806
146.93719890262534	150.3996988676959	0.868	1	0.5000000074505806
144.26870155714744	150.3999673015665	0.874	1	0.5000000074505806
145.64547876034374	150.39977011322404	0.83	1	0.5000000074505806
149.2520519327282	150.39888829624846	0.843	1	0.5000000074505806
147.74373270937377	150.3999409299093	0.834	1	0.5000000074505806
143.5818549592014	150.39996460055295	0.854	1	0.5000000074505806
146.00012554370343	150.39993379312102	0.815	1	0.5000000074505806
147.91801124883418	150.39993532769955	0.858	1	0.5000000074505806
145.36926817286707	150.39992244988528	0.853	1	0.5000000074505806
147.7374625637055	150.39952343092622	0.872	1	0.5000000074505806
140.65664237572378	150.39995607229326	0.861	1	0.5000000074505806
145.11553543156128	150.39355725414623	0.846	1	0.5000000074505806
147.70709332431812	150.3998066170019	0.856	1	0.5000000074505806
147.9139179008418	150.39988833170844	0.816	1	0.5000000074505806
148.88498014836034	150.3997570833997	0.855	1	0.5000000074505806
142.88376111822274	150.3998217840084	0.86	1	0.5000000074505806
148.3434610572196	150.3997977178796	0.851	1	0.5000000074505806
152.31891269200986	150.39999565853157	0.86	1	0.5000000074505806
150.48969178328417	150.39987933184386	0.857	1	0.5500000081956387
149.64777467612493	150.39997597515583	0.878	1	0.5500000081956387
146.11629137301924	150.39914271242105	0.874	1	0.5500000081956387
141.78320723655997	150.39952147244463	0.841	1	0.5500000081956387
149.16837455618713	150.3998038674427	0.854	1	0.5500000081956387
141.3617692848249	150.3999717749921	0.854	1	0.5500000081956387
142.89996630112424	149.3697321384105	0.87	1	0.5500000081956387
146.49510680612227	150.39996346236336	0.857	1	0.5500000081956387
149.84430585195088	150.3999737024651	0.832	1	0.5500000081956387
148.80642344900818	150.39994762917706	0.867	1	0.5500000081956387
148.31334489761952	150.3999911021355	0.864	1	0.5500000081956387
142.96051481264317	150.3999860095511	0.858	1	0.5500000081956387
144.29338673775806	150.39442213141885	0.851	1	0.5500000081956387
145.99556237152052	150.39996890789968	0.859	1	0.5500000081956387
147.97271810760557	150.39998664251817	0.853	1	0.5500000081956387
145.76544031446574	150.3998625147558	0.858	1	0.5500000081956387
146.14683246315857	150.39999061342917	0.853	1	0.5500000081956387
148.3549518749693	150.39970316554792	0.884	1	0.5500000081956387
140.85282264261224	150.39942694804677	0.861	1	0.5500000081956387
146.16264962359423	150.39988032910438	0.872	1	0.5500000081956387
141.29840756398977	150.3998676586786	0.839	1	0.6000000089406967
132.75462732192327	150.39998843540835	0.87	1	0.6000000089406967
147.62376907355764	150.39959282392908	0.875	1	0.6000000089406967
143.36941679363798	150.39997491319238	0.847	1	0.6000000089406967
145.93147050427797	150.39856855294354	0.847	1	0.6000000089406967
148.52229728270584	150.39994363805542	0.86	1	0.6000000089406967
147.00896803974706	150.37769024133516	0.879	1	0.6000000089406967
147.51817790864416	150.39997491252097	0.869	1	0.6000000089406967
145.7336544496629	150.39997527946082	0.857	1	0.6000000089406967
149.07238867266975	150.39999802544872	0.853	1	0.6000000089406967
147.7539551365038	150.3999807965505	0.872	1	0.6000000089406967
143.26905393074682	150.3996936159783	0.824	1	0.6000000089406967
148.73870710924714	150.3992523473235	0.826	1	0.6000000089406967
148.79210694988743	150.39698971603647	0.88	1	0.6000000089406967
148.0983860059016	150.3999942094361	0.873	1	0.6000000089406967
146.61798488256125	150.3998190225581	0.827	1	0.6000000089406967
147.13780125796922	150.3701703140861	0.868	1	0.6000000089406967
140.2555311524404	150.39998195939344	0.84	1	0.6000000089406967
135.71746425710444	150.39532124638797	0.861	1	0.6000000089406967
146.33156154721155	150.37939661833173	0.836	1	0.6000000089406967
147.1847367967531	150.3985270093603	0.867	1	0.6500000096857548
149.56513944213327	150.1055210187114	0.845	1	0.6500000096857548
150.07037161545912	150.39997400179587	0.879	1	0.6500000096857548
146.34678063866767	150.39997698776196	0.878	1	0.6500000096857548
143.71561429899748	150.3999649669332	0.862	1	0.6500000096857548
147.6235184733874	150.39695585999323	0.881	1	0.6500000096857548
148.57304905163048	150.39866379811946	0.895	1	0.6500000096857548
148.18245722870677	150.39998172170692	0.88	1	0.6500000096857548
151.35768381993373	150.39989780281212	0.905	1	0.6500000096857548
147.5953634354575	150.3998929160628	0.889	1	0.6500000096857548
150.8810783627842	150.39994707932087	0.864	1	0.6500000096857548
142.7151379201151	150.39991147697685	0.866	1	0.6500000096857548
149.11727494781064	150.39948010842076	0.864	1	0.6500000096857548
144.6882418614194	150.39990131872554	0.852	1	0.6500000096857548
144.1121983836351	150.39991815121272	0.861	1	0.6500000096857548
143.72029131940928	150.3997133148257	0.876	1	0.6500000096857548
149.4270502183925	150.39591335606218	0.875	1	0.6500000096857548
146.59232835165795	150.39946974056923	0.889	1	0.6500000096857548
150.0222877112235	150.39970487310774	0.89	1	0.6500000096857548
143.48081644537163	150.3999846380837	0.856	1	0.6500000096857548
147.0464465445732	150.39998181366323	0.876	1	0.7000000104308128
147.58856146392924	150.3996692453157	0.881	1	0.7000000104308128
143.99470877688572	150.39991816447565	0.861	1	0.7000000104308128
146.21460769967962	150.3997667225021	0.875	1	0.7000000104308128
148.4926258401496	150.3998714010342	0.881	1	0.7000000104308128
148.08677167834722	150.39934412645215	0.887	1	0.7000000104308128
143.3382563702172	150.39983407223608	0.866	1	0.7000000104308128
148.01244409781233	150.39992976036896	0.871	1	0.7000000104308128
146.62142086852535	150.39977273762392	0.88	1	0.7000000104308128
139.27952935571403	150.38905611972817	0.864	1	0.7000000104308128
147.72976378543328	150.39994364273895	0.888	1	0.7000000104308128
145.9699746723261	150.3999015739852	0.887	1	0.7000000104308128
145.19386796238894	150.39949462071158	0.868	1	0.7000000104308128
145.75404357716326	150.39057350638612	0.877	1	0.7000000104308128
149.03033061883718	150.39896171521033	0.893	1	0.7000000104308128
144.32745373733195	150.39603107758833	0.874	1	0.7000000104308128
149.32047308212162	150.3985466089477	0.883	1	0.7000000104308128
149.83467449508748	150.39980513001188	0.879	1	0.7000000104308128
149.55091946635943	150.3999240941593	0.863	1	0.7000000104308128
144.80336839318417	150.3996096631784	0.868	1	0.7000000104308128
149.60913484575104	150.39974563450335	0.863	1	0.7500000111758709
149.73775162142678	150.39998905522233	0.866	1	0.7500000111758709
149.87667391143557	150.39921436003712	0.885	1	0.7500000111758709
144.45386610188118	150.399844445338	0.874	1	0.7500000111758709
150.74762802568537	150.39967499181256	0.881	1	0.7500000111758709
145.0073814594865	150.3995677530214	0.886	1	0.7500000111758709
152.71832290408315	150.39979911620713	0.876	1	0.7500000111758709
151.58350467455543	150.39987607444652	0.872	1	0.7500000111758709
149.3783103391483	150.3995209456326	0.875	1	0.7500000111758709
147.8781115839994	150.39983353858074	0.886	1	0.7500000111758709
146.0917421581891	150.25093395187298	0.879	1	0.7500000111758709
150.19793519345697	150.39998371389476	0.86	1	0.7500000111758709
151.09996255725832	150.39992178891197	0.849	1	0.7500000111758709
145.90912320930858	150.3996814381142	0.877	1	0.7500000111758709
145.57163939644346	150.3724566054263	0.894	1	0.7500000111758709
150.8586735217371	150.3999386596432	0.872	1	0.7500000111758709
146.8933249452977	150.39988084525112	0.881	1	0.7500000111758709
145.62367466127478	150.39999691718123	0.87	1	0.7500000111758709
147.15701012330067	150.39991372064162	0.875	1	0.7500000111758709
147.10346191118958	150.39888048782447	0.893	1	0.7500000111758709
150.285576040293	150.39956093322738	0.857	1	0.800000011920929
148.26549797011558	150.39985490929905	0.861	1	0.800000011920929
146.8886814547362	150.3833814938717	0.912	1	0.800000011920929
146.60522804397795	150.38351759607318	0.87	1	0.800000011920929
144.19279995138945	150.39976105385796	0.849	1	0.800000011920929
147.0300250402739	150.3999982290684	0.842	1	0.800000011920929
143.37896630484536	150.39944406797144	0.878	1	0.800000011920929
148.64412852396467	150.3998611156243	0.897	1	0.800000011920929
147.80108471037843	150.39997805402422	0.879	1	0.800000011920929
147.79687889399816	150.39970069229477	0.856	1	0.800000011920929
145.3246630859436	150.39997488128185	0.872	1	0.800000011920929
147.30472391824566	150.39962306870396	0.895	1	0.800000011920929
150.89456833807344	150.39973585285503	0.867	1	0.800000011920929
146.23415241484497	150.39897704464803	0.891	1	0.800000011920929
146.53681441922768	150.39481557149463	0.843	1	0.800000011920929
148.65835636381235	150.3987639122052	0.874	1	0.800000011920929
149.4067807940084	150.3989356360912	0.89	1	0.800000011920929
145.37159664753287	150.3997990118157	0.875	1	0.800000011920929
151.80528650271341	150.39449699162753	0.887	1	0.800000011920929
148.97852862664263	150.39999358877944	0.86	1	0.800000011920929
148.22324228264273	150.33869018530586	0.862	1	0.850000012665987
148.15571616467506	150.399408082153	0.867	1	0.850000012665987
149.61453980843135	150.39999470010446	0.862	1	0.850000012665987
147.3817892523927	150.27098459612273	0.86	1	0.850000012665987
148.21891431269043	150.37611494625395	0.868	1	0.850000012665987
151.98820920089045	150.39996733980257	0.874	1	0.850000012665987
145.02286649784682	150.399706202636	0.835	1	0.850000012665987
151.35097553300957	150.39996661711	0.858	1	0.850000012665987
141.9107581338463	150.39991458347205	0.892	1	0.850000012665987
150.3649192966875	150.3999718258847	0.884	1	0.850000012665987
147.01387860664673	149.9321097017358	0.852	1	0.850000012665987
151.19132081584468	150.399986547421	0.869	1	0.850000012665987
152.41194033225892	150.39997185643068	0.856	1	0.850000012665987
149.78831798195114	150.3999983077185	0.875	1	0.850000012665987
148.54855749759668	150.39991405179472	0.839	1	0.850000012665987
146.99852800518266	150.39967983424913	0.873	1	0.850000012665987
151.63003596485248	150.39983398654684	0.846	1	0.850000012665987
148.6567262696228	150.39933357794598	0.867	1	0.850000012665987
148.6593654213458	150.3886824267548	0.858	1	0.850000012665987
142.70093527514683	150.38908925941027	0.898	1	0.850000012665987
150.43401372554808	150.39994725420036	0.887	1	0.9000000134110451
146.33884928485392	150.39640567139577	0.882	1	0.9000000134110451
145.2642547461142	150.39987642035834	0.861	1	0.9000000134110451
151.8511210428114	150.34780914800228	0.847	1	0.9000000134110451
151.85368129374882	150.39999571703078	0.847	1	0.9000000134110451
140.83131893915558	150.39113058190384	0.86	1	0.9000000134110451
151.12639957923886	150.38947794942348	0.895	1	0.9000000134110451
148.85285853148685	150.39789898086372	0.842	1	0.9000000134110451
151.01204648516378	150.39980188200673	0.856	1	0.9000000134110451
142.66517272841241	150.3980507189616	0.871	1	0.9000000134110451
145.58285643201725	150.39584514966094	0.885	1	0.9000000134110451
151.6624088591754	150.3999717883853	0.864	1	0.9000000134110451
147.1169873596817	150.39559295627004	0.867	1	0.9000000134110451
151.89210798797723	150.39994026291205	0.86	1	0.9000000134110451
143.18242182462848	150.2632506938226	0.849	1	0.9000000134110451
150.82102266508187	150.39868507854135	0.839	1	0.9000000134110451
145.82384414925693	150.3999901034013	0.841	1	0.9000000134110451
144.72832705081385	150.39970158051776	0.858	1	0.9000000134110451
147.05565346250705	150.37870466332234	0.834	1	0.9000000134110451
139.1455822617727	150.39898661650824	0.85	1	0.9000000134110451
149.66356613661677	150.3985424867065	0.871	1	0.9500000141561031
150.7087607975739	150.39753717127397	0.866	1	0.9500000141561031
143.97096324068764	150.39747282588328	0.867	1	0.9500000141561031
150.11992089322163	150.39998302843736	0.881	1	0.9500000141561031
148.51372376234013	150.3995176061602	0.892	1	0.9500000141561031
150.66897711620834	150.39994717271867	0.886	1	0.9500000141561031
149.32660421687078	150.39975604482657	0.852	1	0.9500000141561031
140.51224346391027	150.3447238033763	0.899	1	0.9500000141561031
150.698393794487	150.3959455158278	0.86	1	0.9500000141561031
145.0793227219902	150.39902279274887	0.875	1	0.9500000141561031
146.41169505278907	150.38414310884303	0.864	1	0.9500000141561031
148.69071592697082	150.3999903622787	0.894	1	0.9500000141561031
147.1790784320919	150.39965615682425	0.852	1	0.9500000141561031
149.42941829621432	150.39106654595315	0.857	1	0.9500000141561031
149.314537407558	150.3999388870727	0.862	1	0.9500000141561031
149.46070828190528	150.39351734670703	0.823	1	0.9500000141561031
148.62888197937662	150.39982233934063	0.877	1	0.9500000141561031
151.1716137594898	150.38144320608092	0.849	1	0.9500000141561031
149.62855568965813	150.04515924091336	0.887	1	0.9500000141561031
146.33060841036212	150.29209562802492	0.861	1	0.9500000141561031
