Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Rozmiar populacji
139.1234851275778	150.3979981394627	0.02	1	30
133.4141666270461	150.2247743672323	0.019	1	30
85.76673548309105	150.39965089329093	0.019	1	30
105.79386573547676	150.39281130096867	0.02	1	30
119.37502282187704	150.36067720391594	0.019	1	30
113.62643221174207	150.39945935456447	0.019	1	30
86.16872753234114	150.39884245552008	0.018	1	30
87.82065271746545	150.39838837696774	0.018	1	30
123.95833112405938	150.3475855202414	0.026	1	40
101.83716809106343	150.396497497056	0.025	1	40
134.15163237934013	150.39991410209376	0.025	1	40
128.06196311885242	150.3961909552892	0.026	1	40
76.70311792636926	150.39934082249226	0.025	1	40
130.48174769638993	150.3845834730937	0.024	1	40
129.59589260731687	150.3954207285828	0.026	1	40
115.63704840836328	150.39914347685678	0.025	1	40
137.30115012499132	150.39429140645703	0.03	1	40
129.33116730587594	150.39993455082373	0.028	1	40
94.41351519036643	150.3991999561979	0.026	1	40
85.21811016313593	150.3999524676815	0.026	1	40
106.25623411232067	150.39307955338208	0.025	1	40
87.22465965624414	150.396282067153	0.027	1	40
101.38138373734127	150.39865317130335	0.026	1	40
108.57674639556956	150.39769456145416	0.025	1	40
124.24984226340513	150.35359569863476	0.026	1	40
118.03315840512384	150.39592858333774	0.025	1	40
101.82200519875923	150.3998002782247	0.025	1	40
95.6824886658857	150.3939267145253	0.024	1	40
117.16765400029946	150.38696117424632	0.033	1	50
144.18599778957267	150.39991418630362	0.032	1	50
126.21781492180736	150.39921926150248	0.032	1	50
132.79300359530848	150.39422499523494	0.032	1	50
114.53384224170276	150.39796188767826	0.034	1	50
132.4986179248447	150.39774649187183	0.032	1	50
136.96737530106157	150.39986620588306	0.04	1	50
130.09258214895502	150.39911439273166	0.035	1	50
114.18756492872073	150.39944294127946	0.033	1	50
140.57237938242224	150.39885271503908	0.037	1	50
83.74269135460634	150.39767240866712	0.032	1	50
116.86201302097712	150.39851212446607	0.032	1	50
125.47025996993472	150.3657825870588	0.032	1	50
117.82737396483142	150.39789225085357	0.033	1	50
112.8220182362981	150.3957781635446	0.032	1	50
121.1941028711346	150.3908045424941	0.032	1	50
82.5462656189494	150.39973071851986	0.031	1	50
114.16256030390552	150.3996572657636	0.031	1	50
113.9623536826368	150.39992925678393	0.033	1	50
118.30763905286068	150.3963783968916	0.034	1	50
119.52289411671305	150.39806183551866	0.045	1	60
134.9429285962602	150.3971678190386	0.042	1	60
132.83894808851278	150.3955504509364	0.039	1	60
119.95571554455532	150.39734492585006	0.04	1	60
146.18175591692858	150.3998756670783	0.04	1	60
140.80535384546184	150.39934124621945	0.04	1	60
134.55353870449346	150.34353339855443	0.04	1	60
117.89582674447213	150.39973162930073	0.039	1	60
123.94039316009356	150.39398898641082	0.043	1	60
115.56853738123279	150.37414876037	0.04	1	60
107.93665944657906	150.3994495526842	0.038	1	60
122.7463858650658	150.3992310753622	0.039	1	60
127.42894487359783	150.39095837470103	0.041	1	60
135.18462020907796	150.3990336505261	0.043	1	60
111.85878683798171	150.397768981067	0.039	1	60
112.88702980048238	150.39813018294188	0.039	1	60
119.34510049581786	150.39983960889538	0.04	1	60
124.7284317596125	150.39963633486448	0.04	1	60
100.09768599597626	150.39624782494158	0.039	1	60
119.8366954340426	150.3998216156596	0.04	1	60
124.94105036114422	150.3983857049732	0.047	1	70
101.03371269935302	150.39980162630306	0.048	1	70
126.79071756105124	150.3996170385435	0.048	1	70
114.89979813355498	150.399081656308	0.052	1	70
122.74928955028466	150.39571159656242	0.049	1	70
132.47667952937178	150.36432133745606	0.051	1	70
113.41715312169	150.37336718011713	0.049	1	70
122.7066230607636	150.39935015472665	0.052	1	70
138.49566365837612	150.39621527502226	0.048	1	70
129.14675491046975	150.3960892369376	0.05	1	70
135.49582624286708	150.3972502848152	0.049	1	70
109.17335559787304	150.39993928486203	0.052	1	70
121.86755276988453	150.39988788436412	0.055	1	70
112.69921311270961	150.39883614261436	0.05	1	70
143.55875898150194	150.39949329214267	0.048	1	70
132.37588014953326	150.39978774738725	0.05	1	70
132.71696898785714	150.3910121564758	0.048	1	70
105.7849806160438	150.3934863675218	0.047	1	70
145.1227230076001	150.39660191781465	0.048	1	70
121.83347769182714	150.1520017102491	0.048	1	70
128.95615236272042	150.39992175873118	0.059	1	80
142.83942564277322	150.39810980536703	0.056	1	80
106.49744746187484	150.39849362825214	0.058	1	80
142.39906722603376	149.95468364395194	0.055	1	80
115.75429878044957	150.39982657029353	0.057	1	80
132.37860775789187	150.33294499807025	0.056	1	80
132.9312198326476	150.39961437461565	0.057	1	80
123.83594030188877	150.39097731347493	0.057	1	80
137.7276173485282	150.375046658166	0.056	1	80
134.12647032906284	150.37502975540838	0.056	1	80
141.07872380165264	150.399107892749	0.057	1	80
100.11719962176608	150.39835749978673	0.056	1	80
107.03096861658167	150.39483514514143	0.061	1	80
114.75295715256556	150.3998942432642	0.062	1	80
121.60568850878207	150.39837571106543	0.092	1	80
113.4268792472971	150.39999783134493	0.058	1	80
104.94863647713822	150.39801522740356	0.054	1	80
120.72391564975203	150.39761370306206	0.058	1	80
145.21949219983	150.39675106688438	0.055	1	80
117.56950285794781	150.3999079377724	0.056	1	80
128.95673091161822	150.3991287824941	0.067	1	90
123.55304983739747	150.39494366159985	0.067	1	90
127.59556920473062	150.39950675916964	0.065	1	90
134.81950973644473	150.39941874527975	0.067	1	90
131.5864760017561	150.3999145728346	0.066	1	90
119.78719331866735	150.39937280091988	0.065	1	90
142.55213826543678	150.39701437797277	0.066	1	90
137.6772990812113	150.37758055543713	0.066	1	90
106.23145624093075	150.399793637546	0.066	1	90
120.68937721446576	150.39981422099095	0.067	1	90
134.17018819731322	150.39362665992957	0.066	1	90
123.70859517326289	150.3867980704911	0.065	1	90
129.08811864836719	150.32448871743446	0.063	1	90
141.22174837093064	150.3994246117283	0.065	1	90
131.3227452601173	150.3994622107608	0.066	1	90
138.16188478033763	150.37503337566233	0.066	1	90
121.45722510255595	150.394357389123	0.066	1	90
140.14681060178026	150.39873716365878	0.065	1	90
121.76717889912608	150.3918576394573	0.065	1	90
105.79763105303569	150.39922243545072	0.065	1	90
130.097663202571	150.32955512358873	0.072	1	100
126.11197722143672	150.3995947682668	0.074	1	100
146.51710776784944	150.39994758053933	0.078	1	100
145.98292772948145	150.39739845808631	0.076	1	100
122.97104706737434	150.39864539790867	0.071	1	100
134.98275496188867	150.3987345261301	0.076	1	100
120.05925212425909	150.39631994956147	0.075	1	100
140.62607777789964	150.39893106117609	0.075	1	100
134.58933058441113	150.39919474996867	0.072	1	100
135.64353324715148	150.3958592238311	0.076	1	100
127.93288312109482	150.3998089210853	0.074	1	100
143.38761725446085	150.37841951973363	0.075	1	100
130.02432182372402	150.39966785054187	0.078	1	100
115.98859116500913	150.3999996933091	0.075	1	100
131.48171580950034	150.39885832048245	0.073	1	100
121.88412361297557	150.39993971405914	0.077	1	100
137.38404967896386	150.3997975875208	0.076	1	100
144.0281072406396	150.398079963243	0.076	1	100
139.06628108117846	150.39942768661052	0.076	1	100
139.5445943419282	150.39986166850866	0.075	1	100
142.57526143170634	150.3988175450255	0.086	1	110
132.17720101447577	150.3992828275652	0.085	1	110
130.00257465827033	150.3917831763249	0.082	1	110
124.62967223451086	150.39305611837574	0.085	1	110
138.18472130651068	150.38812390481328	0.089	1	110
116.11590693668525	150.39969594011666	0.082	1	110
124.89599760484535	150.39707552894023	0.083	1	110
117.60880181821301	150.39946097698348	0.086	1	110
140.02050402402162	150.3970424837504	0.092	1	110
127.08751046482723	150.3964095653488	0.088	1	110
129.75392963837953	150.39254032118552	0.085	1	110
136.97879149264202	150.12082837490095	0.085	1	110
129.23005879599032	150.3965022259424	0.085	1	110
141.0235207103843	150.39961393475883	0.084	1	110
139.43996974216955	150.39992357069912	0.084	1	110
138.89840126627632	150.39582536247656	0.085	1	110
