Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Szansa mutacji
147.88222129393154	150.3995980065443	7.657	1	0.07000000029802322
147.47633626153785	150.39992460279365	8.005	1	0.07000000029802322
144.13868214393497	150.39961558444884	7.998	1	0.07000000029802322
146.13433427299844	150.39999779172717	8.035	1	0.07000000029802322
140.46396490800282	150.39999143631985	7.783	1	0.07000000029802322
146.20798787498035	150.3999530067865	7.954	1	0.07000000029802322
147.57766654500207	150.39998664669682	7.85	1	0.0800000000745058
150.82067805479605	150.39998566771862	8.177	1	0.0800000000745058
149.02765772648635	150.3998191710405	8.059	1	0.0800000000745058
148.8161286583585	150.39999291219755	8.274	1	0.0800000000745058
149.96354475446316	150.39993698914031	8.153	1	0.0800000000745058
150.84245394147248	150.39971050857625	7.959	1	0.0800000000745058
147.509292554394	150.39997409459392	7.965	1	0.0800000000745058
149.41842731207439	150.3997865525765	8.038	1	0.0800000000745058
147.67108859588012	150.39842728698179	7.975	1	0.0800000000745058
128.1424778257389	150.39995159494543	7.477	1	0.0800000000745058
149.15904285947477	150.39978990732556	7.639	1	0.0800000000745058
147.88911432396657	150.37068867562078	7.496	1	0.0800000000745058
146.66286593326083	150.39997830237525	8.282	1	0.0800000000745058
148.67271052296695	150.39979628471445	7.622	1	0.0800000000745058
144.73303728034193	150.39936703254344	7.862	1	0.0800000000745058
148.793959529637	150.39910499724883	7.758	1	0.0800000000745058
142.38181713651954	150.3999772769327	8.246	1	0.0800000000745058
147.30103981824013	150.39998743229626	7.748	1	0.0800000000745058
144.34381533729498	150.39987597426313	8.187	1	0.0800000000745058
148.8103780545258	150.3999466749318	8.037	1	0.0800000000745058
146.96943879406123	150.39525095592143	6.384	1	0.08999999985098839
147.98105144454004	150.3999768035841	5.511	1	0.08999999985098839
149.49063281443466	150.39990045229968	5.859	1	0.08999999985098839
147.39229376226902	150.3999996090924	5.711	1	0.08999999985098839
149.51530340032033	150.39908418611066	5.941	1	0.08999999985098839
147.11804622541788	150.3999884978051	5.726	1	0.08999999985098839
147.1483098440938	150.39999542783644	5.728	1	0.08999999985098839
150.02366094257084	150.39991735045356	5.983	1	0.08999999985098839
150.4017040114858	150.3999548220358	5.731	1	0.08999999985098839
144.74448594311403	150.39996726417468	5.556	1	0.08999999985098839
148.21849676812315	150.39948892270735	5.852	1	0.08999999985098839
151.50599092477495	150.39999346223098	5.611	1	0.08999999985098839
149.58864456037134	150.39984035794112	6.024	1	0.08999999985098839
148.83043660532525	150.3999993330517	5.195	1	0.08999999985098839
151.99923442756563	150.39999885953608	5.656	1	0.08999999985098839
151.52665997089002	150.39999579809853	5.711	1	0.08999999985098839
143.7291827026357	150.39998934804294	5.408	1	0.08999999985098839
146.93018921957002	150.37065320393927	5.791	1	0.08999999985098839
146.70765966813548	150.39859695857575	5.497	1	0.08999999985098839
151.03169957381175	150.39984832167443	5.646	1	0.08999999985098839
151.64070975822915	150.39999035300767	5.568	1	0.09999999962747097
149.16219064440702	150.39874512433786	5.534	1	0.09999999962747097
154.5660077088772	150.3999993689868	5.765	1	0.09999999962747097
152.66118204684318	150.3997685819714	5.612	1	0.09999999962747097
148.27404001471376	150.39998784229522	5.679	1	0.09999999962747097
151.91070681881914	150.39999872759532	5.566	1	0.09999999962747097
151.23322960552304	150.39993183468738	5.484	1	0.09999999962747097
150.59386638564314	150.39998549049488	5.516	1	0.09999999962747097
149.45868969588173	150.39997324123513	5.552	1	0.09999999962747097
152.59149021467113	150.39994246244234	5.652	1	0.09999999962747097
154.23823600957462	150.39966301725482	5.743	1	0.09999999962747097
152.18818365452927	150.39998333496092	5.469	1	0.09999999962747097
151.90354807035075	150.39998519091796	5.576	1	0.09999999962747097
151.13682759373447	150.33614986082148	5.478	1	0.09999999962747097
151.48994366618604	150.39999237881702	5.542	1	0.09999999962747097
153.14690685402155	150.3999854776632	5.508	1	0.09999999962747097
146.10891097044333	150.39995074332558	5.754	1	0.09999999962747097
151.33380028223468	150.39999779884195	5.627	1	0.09999999962747097
150.1485327297999	150.39957020948086	5.776	1	0.09999999962747097
146.6797019154604	150.39887571588068	5.596	1	0.09999999962747097
151.36332938533047	150.39991219282172	5.733	1	0.10999999940395355
151.7541186169238	150.39998263455888	5.908	1	0.10999999940395355
147.32857744000955	150.3999958219876	5.53	1	0.10999999940395355
153.4316723325005	150.3999624851001	5.458	1	0.10999999940395355
151.01325840301848	150.39908562047697	5.555	1	0.10999999940395355
153.07301355862646	150.39891075704077	5.47	1	0.10999999940395355
151.73823398017973	150.39998582507044	5.323	1	0.10999999940395355
149.57963950267327	150.39961918937323	5.561	1	0.10999999940395355
150.69145329403108	150.11826228921242	5.547	1	0.10999999940395355
150.22956973246522	150.39999960828825	5.389	1	0.10999999940395355
150.47836080424426	150.3998863355049	5.49	1	0.10999999940395355
151.47008590157463	150.3999998012008	5.579	1	0.10999999940395355
148.18275560525603	150.39995712844262	5.457	1	0.10999999940395355
149.89375385971272	150.39989832227542	5.43	1	0.10999999940395355
145.12158026314356	150.39891507364635	5.63	1	0.10999999940395355
148.5614483777718	150.3999934246013	5.57	1	0.10999999940395355
152.2802779059311	150.39999340439482	5.378	1	0.10999999940395355
149.84080868332197	150.39999212864555	5.497	1	0.10999999940395355
151.87863012443296	150.39992325115958	5.772	1	0.10999999940395355
151.88107920456872	150.39998699918755	5.693	1	0.10999999940395355
153.4132593084318	150.395254361122	5.654	1	0.11999999918043613
152.27269203182976	150.39999442971614	5.857	1	0.11999999918043613
151.8879822219807	150.3999629513121	5.879	1	0.11999999918043613
153.25708390717512	150.39926671620887	5.482	1	0.11999999918043613
149.23107323245125	150.39999653319148	5.297	1	0.11999999918043613
152.5523559076337	150.3999837546174	5.622	1	0.11999999918043613
151.59008432620877	150.39997926379277	5.756	1	0.11999999918043613
151.683611146411	150.39956082205788	5.57	1	0.11999999918043613
150.7718661486182	150.39999789308922	5.58	1	0.11999999918043613
150.91665945774065	150.39988960254115	5.648	1	0.11999999918043613
152.3668743835997	150.39999700656128	5.582	1	0.11999999918043613
150.30352508615496	150.39997488397017	5.249	1	0.11999999918043613
145.86651836012405	150.39999950717532	5.333	1	0.11999999918043613
152.83567192854605	150.39998464161545	4.16	1	0.11999999918043613
153.19575090107878	150.39990239274394	3.257	1	0.11999999918043613
151.42790585063972	150.3999881140092	3.231	1	0.11999999918043613
150.95501472927583	150.39997382242555	3.231	1	0.11999999918043613
151.5055483067665	150.39997444307198	3.227	1	0.11999999918043613
150.6593981779585	150.3999846174549	3.298	1	0.11999999918043613
152.9344950294713	150.39980713823473	3.212	1	0.11999999918043613
151.84330925324886	150.39996031540085	3.128	1	0.12999999895691872
146.85749312822284	150.39992474042606	3.224	1	0.12999999895691872
151.2780499376419	150.39998487066157	3.296	1	0.12999999895691872
151.03569323217076	150.3999784571533	3.195	1	0.12999999895691872
153.91962975407324	150.39981885316857	3.208	1	0.12999999895691872
153.01278553160572	150.3993302875827	3.169	1	0.12999999895691872
153.44743386440473	150.39997949653264	3.211	1	0.12999999895691872
151.70106595628272	150.39999908173957	3.273	1	0.12999999895691872
151.46295345327533	150.39997976080528	3.193	1	0.12999999895691872
149.95918633504175	150.39995037345457	3.001	1	0.12999999895691872
153.80021083015106	150.39993204785335	3.196	1	0.12999999895691872
151.36999979509628	150.3999987508681	3.12	1	0.12999999895691872
148.6695444864655	150.39997697892386	3.011	1	0.12999999895691872
152.33377268561273	150.39960773087563	3.19	1	0.12999999895691872
149.84775265716289	150.3996554370947	3.043	1	0.12999999895691872
153.01208704067253	150.3999962959785	2.973	1	0.12999999895691872
148.27190120611644	150.39995962532095	3.197	1	0.12999999895691872
150.20964577663224	150.39998348232194	3.266	1	0.12999999895691872
152.53304812002273	150.39987588159954	3.219	1	0.12999999895691872
151.56737442582187	150.39818306844333	3.167	1	0.12999999895691872
151.54237706160174	150.39999563558774	3.226	1	0.1399999987334013
150.49301236527893	150.39996538764927	3.209	1	0.1399999987334013
151.79239117243813	150.39996732513254	3.239	1	0.1399999987334013
150.68291453249844	150.3999588441414	3.13	1	0.1399999987334013
152.66971022428373	150.39987999421942	3.209	1	0.1399999987334013
152.49078945824087	150.3999867474436	3.265	1	0.1399999987334013
152.87979466548433	150.39999866858506	3.041	1	0.1399999987334013
152.3218583152357	150.39994126186923	3.094	1	0.1399999987334013
151.50751426919368	150.39964444859643	3.193	1	0.1399999987334013
151.5841112536129	150.39999821112877	3.289	1	0.1399999987334013
154.07539398314188	150.39994159636316	3.284	1	0.1399999987334013
152.33653979634616	150.39998091714045	3.124	1	0.1399999987334013
152.846761320283	150.39999969048887	3.142	1	0.1399999987334013
151.3315067847728	150.39999258999225	3.079	1	0.1399999987334013
153.44537713056522	150.39996929478957	3.277	1	0.1399999987334013
152.106659571911	150.39999545711981	3.169	1	0.1399999987334013
149.1230846853831	150.3999299236892	3.174	1	0.1399999987334013
151.13894079363922	150.39999971373842	3.233	1	0.1399999987334013
151.1149243547911	150.39997187563043	3.203	1	0.1399999987334013
151.55989957902474	150.39999943528943	3.25	1	0.1399999987334013
151.8804551694192	150.3999993615739	3.21	1	0.14999999850988388
151.68163558805915	150.39989168630933	3.26	1	0.14999999850988388
153.15693439602916	150.39999351800583	3.287	1	0.14999999850988388
154.33403448851053	150.3999116768576	3.394	1	0.14999999850988388
153.88991585943734	150.39999533853967	3.337	1	0.14999999850988388
153.86851105849826	150.3998319859105	3.414	1	0.14999999850988388
151.28387010330175	150.3997570389988	3.272	1	0.14999999850988388
150.26375300473617	150.3999993873717	3.324	1	0.14999999850988388
153.06914727911877	150.24256718798006	3.346	1	0.14999999850988388
154.31960685232755	150.39999556707517	3.256	1	0.14999999850988388
152.9445578272557	150.39997007203473	3.157	1	0.14999999850988388
153.8576788565917	150.39999549540553	3.304	1	0.14999999850988388
154.0538148262199	150.39999749498975	3.299	1	0.14999999850988388
152.91520706013642	150.39993208795894	3.221	1	0.14999999850988388
151.49664805783164	150.3999993773608	3.175	1	0.14999999850988388
152.68485255776636	150.3999922414014	3.211	1	0.14999999850988388
154.45551707675568	150.3999977829526	3.092	1	0.14999999850988388
151.55140522509427	150.39999917641867	3.37	1	0.14999999850988388
153.4355647650491	150.39999604918853	3.287	1	0.14999999850988388
153.6877666563803	150.39999721795078	3.264	1	0.14999999850988388
151.88462868645016	150.39954929350955	3.347	1	0.15999999828636646
150.53618293767923	150.39999735160023	3.363	1	0.15999999828636646
152.5632931165678	150.39999973554217	3.259	1	0.15999999828636646
152.4457279387812	150.3999386913292	3.165	1	0.15999999828636646
154.50993894199547	150.3999933101274	3.308	1	0.15999999828636646
153.52399623299783	150.3999828922587	3.242	1	0.15999999828636646
151.31153106847663	150.39998199376862	3.241	1	0.15999999828636646
151.09532805396495	150.39319089478965	3.359	1	0.15999999828636646
150.8685730815599	150.39999532381708	3.42	1	0.15999999828636646
154.22276636833772	150.39999999991755	3.26	1	0.15999999828636646
153.0532022386102	150.39844798476832	3.165	1	0.15999999828636646
153.6330448697604	150.39999858512584	3.316	1	0.15999999828636646
153.6894110938891	150.39999262707647	3.393	1	0.15999999828636646
152.36998788079393	150.39989114621136	3.368	1	0.15999999828636646
153.0306997857727	150.3902139003396	3.207	1	0.15999999828636646
154.15825681668392	150.3999754805023	3.316	1	0.15999999828636646
154.16840837485955	150.34610642452844	3.218	1	0.15999999828636646
153.49689776144854	150.3999332526016	3.255	1	0.15999999828636646
151.21562176564242	150.39999921401656	3.341	1	0.15999999828636646
153.1405858695372	150.39999372907974	3.138	1	0.15999999828636646
153.32738182752792	150.39999853989752	3.261	1	0.16999999806284904
153.34945947392146	150.39996853717227	3.333	1	0.16999999806284904
152.89296872174984	150.39905354604707	3.354	1	0.16999999806284904
153.70298667421153	150.399999818136	3.193	1	0.16999999806284904
153.9553139258543	150.39999578387688	3.288	1	0.16999999806284904
154.26627729834811	150.38776432477988	3.026	1	0.16999999806284904
153.31851027436264	150.3999827367781	3.129	1	0.16999999806284904
153.07736210480613	150.39867546446385	3.244	1	0.16999999806284904
153.0095140362854	150.39997017909923	3.247	1	0.16999999806284904
153.75914224758216	150.39482620305267	3.244	1	0.16999999806284904
154.26789955730152	150.399999550645	3.356	1	0.16999999806284904
145.11562916823453	150.39999995456395	3.36	1	0.16999999806284904
153.59710865769782	150.3999994330966	3.252	1	0.16999999806284904
152.66117200597273	150.39999857314942	3.105	1	0.16999999806284904
153.11306372496867	150.39991683248795	3.312	1	0.16999999806284904
152.63410788044166	150.3999382120439	3.335	1	0.16999999806284904
151.8267945880997	150.399999516234	3.307	1	0.16999999806284904
152.19470696327974	150.3999997761223	3.229	1	0.16999999806284904
151.8504011771285	150.3999903327412	3.172	1	0.16999999806284904
154.51896228239133	150.3999991734052	3.347	1	0.16999999806284904
154.18329677930103	150.38338567953775	3.352	1	0.17999999783933163
152.9141066294323	150.39994396000722	3.093	1	0.17999999783933163
153.46329814387423	150.39999839657875	3.028	1	0.17999999783933163
153.7035119918492	150.39999664522344	3.326	1	0.17999999783933163
153.7079335600315	150.39999880199795	3.474	1	0.17999999783933163
152.43405376882617	150.3999113624293	3.361	1	0.17999999783933163
153.11962324384254	150.39701475921754	3.357	1	0.17999999783933163
152.59388618259993	150.39999943586278	3.229	1	0.17999999783933163
154.44045558871161	150.39999982982496	3.334	1	0.17999999783933163
153.5567014920286	150.39988728715605	3.24	1	0.17999999783933163
153.58969110993746	150.39999885462964	3.132	1	0.17999999783933163
154.45286892198504	150.39999450171362	3.252	1	0.17999999783933163
154.02768428451628	150.3792425551791	3.355	1	0.17999999783933163
152.69311731763474	150.39999805160073	3.288	1	0.17999999783933163
154.00401957376337	150.3999913875139	3.34	1	0.17999999783933163
153.66430066763303	150.39997800512108	3.222	1	0.17999999783933163
153.50080435132548	150.39995230006804	3.061	1	0.17999999783933163
154.58933273307292	150.3999934491428	3.089	1	0.17999999783933163
154.1685374946551	150.39999449613975	3.055	1	0.17999999783933163
153.30734065113393	150.39999602178256	3.127	1	0.17999999783933163
154.11551149124415	150.39999139948753	3.438	1	0.1899999976158142
152.8748659577157	150.39705966761443	3.369	1	0.1899999976158142
152.19686561925627	150.3999999188402	3.468	1	0.1899999976158142
154.3734194909933	150.39503467887315	3.314	1	0.1899999976158142
152.96172226375134	150.39999989234212	3.289	1	0.1899999976158142
153.5053664176003	150.39999416605673	3.469	1	0.1899999976158142
153.46598620310195	150.39999989702358	3.432	1	0.1899999976158142
153.11019821913578	150.39994732922548	3.353	1	0.1899999976158142
154.0865673982825	150.39999924185426	3.512	1	0.1899999976158142
153.77578699156632	150.39999810753653	3.223	1	0.1899999976158142
151.68634931292056	150.39998718975949	3.466	1	0.1899999976158142
153.99989530061964	150.39840327655378	3.355	1	0.1899999976158142
153.37454268633022	150.39999997452944	3.395	1	0.1899999976158142
153.8964759112007	150.39999885940117	3.387	1	0.1899999976158142
151.28547958067406	150.39998472640002	3.313	1	0.1899999976158142
152.91453405352317	150.39999400067595	3.307	1	0.1899999976158142
152.8762547730838	150.39998892634577	3.262	1	0.1899999976158142
153.47771977145106	150.39999614845783	3.456	1	0.1899999976158142
154.73849887405729	150.3999785703409	3.395	1	0.1899999976158142
153.40425351148085	150.39999919619146	3.339	1	0.1899999976158142
154.37022455109022	150.39999986701937	3.407	1	0.1999999973922968
154.47194629925892	150.3999989521006	3.427	1	0.1999999973922968
153.45433365510658	150.39905912985057	3.341	1	0.1999999973922968
153.51100086686003	150.3999990392245	3.366	1	0.1999999973922968
153.96567139638685	150.39998414571755	3.454	1	0.1999999973922968
154.68578509289165	150.39999694379406	3.376	1	0.1999999973922968
153.87069489224635	150.39999922000735	3.506	1	0.1999999973922968
154.4557247303949	150.39999884794602	3.489	1	0.1999999973922968
152.57023823815285	150.3999997985386	3.511	1	0.1999999973922968
154.45005080614206	150.39999999090628	3.529	1	0.1999999973922968
154.34776894996077	150.3998449389944	3.481	1	0.1999999973922968
153.30680563564022	150.3999985010634	3.461	1	0.1999999973922968
153.844667892146	150.3999969157301	3.515	1	0.1999999973922968
154.44164108929175	150.39999770436583	3.503	1	0.1999999973922968
153.1994787066	150.39999181399895	3.366	1	0.1999999973922968
154.22781810677228	150.39999944818697	3.414	1	0.1999999973922968
152.8172696149129	150.3999994294078	3.461	1	0.1999999973922968
154.09001542854682	150.3999977230131	3.376	1	0.1999999973922968
153.9318723571294	150.39999954221784	3.439	1	0.1999999973922968
152.38391470527222	150.39997850377074	3.431	1	0.1999999973922968
153.34683284074183	150.3999999960585	3.453	1	0.20999999716877937
153.29965773442237	150.3999994787995	3.506	1	0.20999999716877937
153.66924779805302	150.39999994284133	3.44	1	0.20999999716877937
154.86570114311812	150.39999929576558	3.444	1	0.20999999716877937
153.5553450592403	150.39999999910123	3.48	1	0.20999999716877937
154.3094754351917	150.3999992193708	3.294	1	0.20999999716877937
154.167199649007	150.3999982668521	3.33	1	0.20999999716877937
154.3187109563234	150.39999952173414	3.372	1	0.20999999716877937
154.1747556516042	150.3999997879206	3.206	1	0.20999999716877937
153.19706861447946	150.3999972725725	3.193	1	0.20999999716877937
154.329861039183	150.39999999027128	3.223	1	0.20999999716877937
154.98814373501415	150.3999997704781	3.402	1	0.20999999716877937
152.9011329584501	150.39999737760428	3.39	1	0.20999999716877937
153.46837048980413	150.39999811558351	3.431	1	0.20999999716877937
154.07604084920706	150.39999872006516	3.512	1	0.20999999716877937
153.57085428375763	150.3999998693053	3.441	1	0.20999999716877937
154.00566842207076	150.3999999999122	3.603	1	0.20999999716877937
154.15047817422914	150.39999959481116	3.394	1	0.20999999716877937
153.90530712269077	150.399999645613	3.469	1	0.20999999716877937
154.00080826837657	150.39999967887607	3.586	1	0.20999999716877937
153.76834846923518	150.39997337470618	3.671	1	0.21999999694526196
153.36272771085328	150.39999996474717	3.479	1	0.21999999694526196
154.89384712984582	150.39997948235413	3.406	1	0.21999999694526196
153.36991946234366	150.39999998328557	3.303	1	0.21999999694526196
154.16137400313207	150.399991122804	3.441	1	0.21999999694526196
154.47557609588745	150.39999841765678	3.469	1	0.21999999694526196
154.05488622643296	150.3999913306716	3.453	1	0.21999999694526196
154.5689790860164	150.39885111029164	3.465	1	0.21999999694526196
154.04048991138137	150.3999961535522	3.46	1	0.21999999694526196
153.48729370305819	150.39999904203137	3.55	1	0.21999999694526196
153.93265333632405	150.399999880235	3.441	1	0.21999999694526196
154.28201165142517	150.3999989293372	2.874	1	0.21999999694526196
153.7104716473098	150.3999979876466	1.829	1	0.21999999694526196
154.33634781098823	150.39241491124076	1.769	1	0.21999999694526196
154.26435781413494	150.39999991511343	1.797	1	0.21999999694526196
153.06477537709068	150.39999962184618	1.781	1	0.21999999694526196
154.47604304310877	150.3999996827106	1.834	1	0.21999999694526196
153.86043610353107	150.3999998411265	1.856	1	0.21999999694526196
154.25816189530713	150.39999975570993	1.872	1	0.21999999694526196
154.30938286970556	150.3998696930968	1.844	1	0.21999999694526196
154.87700464162702	150.39968173330237	1.872	1	0.22999999672174454
154.32591746628975	150.399999997333	1.927	1	0.22999999672174454
154.70881306376464	150.39999971552976	1.813	1	0.22999999672174454
154.5012790639181	150.39997662255877	1.748	1	0.22999999672174454
153.83371838500744	150.39999725935493	1.834	1	0.22999999672174454
154.70358083352008	150.39995333560688	1.823	1	0.22999999672174454
154.54148275947406	150.39999974860044	1.843	1	0.22999999672174454
154.81987819655828	150.39981566037324	1.881	1	0.22999999672174454
153.22939591421664	150.3996631567167	1.78	1	0.22999999672174454
154.0262345110287	150.39999724470948	1.859	1	0.22999999672174454
154.5437638463961	150.39999415612343	1.842	1	0.22999999672174454
154.78045594110648	150.39999964717788	1.843	1	0.22999999672174454
153.9333796759064	150.39989528707616	1.828	1	0.22999999672174454
153.9910857429406	150.3999989580786	1.9	1	0.22999999672174454
154.4297901585685	150.39999999704722	1.929	1	0.22999999672174454
154.19055946311033	150.3999994358344	1.944	1	0.22999999672174454
154.2148409419811	150.39994415755808	2.036	1	0.22999999672174454
153.75177989313556	150.39999779638242	1.869	1	0.22999999672174454
153.7312525080942	150.39999999570466	1.842	1	0.22999999672174454
154.55534490228692	150.39999914498753	1.883	1	0.22999999672174454
154.03622676519336	150.39999973983515	1.904	1	0.23999999649822712
153.5642778653886	150.39999764533894	1.896	1	0.23999999649822712
154.54756555672643	150.3998986293388	1.897	1	0.23999999649822712
154.01485406416455	150.3999999977177	1.91	1	0.23999999649822712
154.87855102598832	150.38929614621563	1.954	1	0.23999999649822712
154.81476248322195	150.39999947640868	1.96	1	0.23999999649822712
153.98585234255353	150.39999995766604	2.043	1	0.23999999649822712
154.45115300267383	150.39999983972902	1.908	1	0.23999999649822712
153.07033019141357	150.3999996308245	1.888	1	0.23999999649822712
154.46175840185336	150.39999888792897	1.841	1	0.23999999649822712
154.11967130667713	150.39999977674617	1.929	1	0.23999999649822712
154.70110456752099	150.3999960417608	1.795	1	0.23999999649822712
154.7550490425619	150.39993642263664	1.958	1	0.23999999649822712
154.83186664594072	150.39996547514968	1.399	1	0.23999999649822712
154.11983029026848	150.39999998815114	1.213	1	0.23999999649822712
154.04242020002695	150.39999799754156	1.416	1	0.23999999649822712
154.0761773929056	150.39999999622546	1.355	1	0.23999999649822712
154.53518883493246	150.39999999087962	1.222	1	0.23999999649822712
154.74535424390285	150.39999597085188	1.202	1	0.23999999649822712
153.92222134382507	150.39999956043238	1.181	1	0.23999999649822712
154.24016400944095	150.39999824979284	1.239	1	0.2499999962747097
154.41012655966017	150.39999999759536	1.233	1	0.2499999962747097
154.66851034415345	150.39999348677588	1.271	1	0.2499999962747097
154.16956595312791	150.39999171352068	1.207	1	0.2499999962747097
153.53929853931163	150.399999779757	1.147	1	0.2499999962747097
154.57429825435557	150.3984263775018	1.266	1	0.2499999962747097
154.74763445587453	150.39999800540338	1.234	1	0.2499999962747097
154.9467830021267	150.39999948208816	1.214	1	0.2499999962747097
154.24355000619346	150.39999995887658	1.136	1	0.2499999962747097
155.0779446940891	150.39999997372698	1.195	1	0.2499999962747097
154.83195681639523	150.39999950540917	1.184	1	0.2499999962747097
154.93024336031073	150.39999940757838	1.169	1	0.2499999962747097
154.30261808357886	150.39999979065135	1.141	1	0.2499999962747097
154.62115578665816	150.39999784589213	1.114	1	0.2499999962747097
154.7014330880028	150.39999998910162	1.133	1	0.2499999962747097
154.00856714888243	150.39999990068685	1.208	1	0.2499999962747097
153.4820751086649	150.39999868749908	1.134	1	0.2499999962747097
153.48803640433934	150.39999807913517	1.074	1	0.2499999962747097
154.1527882869001	150.39999999987083	1.113	1	0.2499999962747097
154.43070438702972	150.39999947313387	1.125	1	0.2499999962747097
154.12781453331957	150.3999998787342	1.259	1	0.2599999960511923
154.51087907160309	150.3999999937078	1.14	1	0.2599999960511923
153.93576709276618	150.39997530881888	1.143	1	0.2599999960511923
154.33018436716995	150.39999998605538	1.167	1	0.2599999960511923
154.4124571522806	150.39999999282307	1.158	1	0.2599999960511923
154.250994387836	150.39999956073515	1.175	1	0.2599999960511923
154.85025630152356	150.3999587567688	1.194	1	0.2599999960511923
153.45086307495677	150.39999967487617	1.188	1	0.2599999960511923
153.96133356768286	150.39999998273788	1.165	1	0.2599999960511923
154.58257793357274	150.39999966945757	1.17	1	0.2599999960511923
154.99268035716207	150.39999982391055	1.203	1	0.2599999960511923
155.15387326096413	150.39979132660568	1.162	1	0.2599999960511923
154.25435942603636	150.39999995076582	1.142	1	0.2599999960511923
154.61688969641799	150.39999993839803	1.201	1	0.2599999960511923
154.95930027192193	150.3999999329015	1.252	1	0.2599999960511923
154.09145582530925	150.39999997938594	1.275	1	0.2599999960511923
153.34556506767188	150.39999993421563	1.188	1	0.2599999960511923
154.91307650531792	150.39999993657526	1.167	1	0.2599999960511923
154.23181566301255	150.39999996192523	1.194	1	0.2599999960511923
154.50709380347186	150.39999998154755	1.143	1	0.2599999960511923
154.87145736547876	150.39999999880467	1.181	1	0.26999999582767487
153.86673452349018	150.39999979279418	1.165	1	0.26999999582767487
154.1761368243056	150.39999435454638	1.161	1	0.26999999582767487
154.65088509630021	150.39999996818037	1.177	1	0.26999999582767487
154.75926463659405	150.39999992539214	1.13	1	0.26999999582767487
155.15305502114649	150.39999990259358	1.222	1	0.26999999582767487
154.74530343957915	150.3999997597314	1.179	1	0.26999999582767487
154.46405631525698	150.39999999594107	1.146	1	0.26999999582767487
154.57513987907151	150.39999996190798	1.232	1	0.26999999582767487
