Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Rozmiar populacji
98.98266802461626	150.39107152056468	1.009	1	80
141.4867314767566	150.397753654111	1.074	1	80
116.73414793134205	150.3995670479186	1.068	1	80
144.64164127789607	150.3973219673	1.036	1	80
131.7934265473354	150.3931814447121	1.012	1	80
138.94235110862013	150.39741705156237	0.906	1	80
128.01543979392295	150.00726798356004	1.138	1	90
138.10377713858304	150.35165323789724	0.96	1	90
128.88196525608257	150.3997555298319	1.019	1	90
124.9212923011809	150.39823771982333	0.992	1	90
136.91559615351122	150.38099296074193	0.972	1	90
123.92118661312408	150.3994882864898	0.902	1	90
130.13038676523817	150.39922390800754	0.824	1	90
137.37988493563333	150.39866187357356	0.956	1	90
128.4164984200545	150.39733336898612	0.993	1	90
121.96595857358633	150.3999479623247	0.998	1	90
130.94149819679404	150.39959346092957	0.869	1	90
123.00156236388155	150.39817267924298	0.989	1	90
134.47564957067758	150.39502411155718	1.032	1	90
131.27809313985028	150.39247154316155	0.989	1	90
112.84117611255694	150.39538173599686	0.947	1	90
132.27088076985007	150.39770723317667	0.954	1	90
136.52545151345885	150.3997873266217	0.986	1	90
139.6841068113118	150.39920752474399	0.875	1	90
134.70683545227868	150.39886638991013	1.038	1	90
126.33072356521235	150.3994716577599	0.985	1	90
140.51002828531324	150.3997223779013	1.112	1	100
127.76971093410417	150.3994659547635	1.023	1	100
137.15889349962532	150.3998745410705	1.249	1	100
126.35251042982506	150.17221579347725	1.278	1	100
136.90005798085946	150.39715710469966	1.487	1	100
129.0320773431508	150.39938690611064	1.25	1	100
120.60674675529813	150.39843033546185	1.26	1	100
147.89487090769796	150.39952385427515	1.325	1	100
133.8610804188325	150.39899947547102	1.212	1	100
114.25168799696543	150.39962347390372	1.184	1	100
128.94996275188532	150.3998851544018	1.235	1	100
143.05456269499172	150.3991134573924	1.086	1	100
129.34749623722058	150.39989110209734	1.364	1	100
109.99831696049239	150.39979575016275	1.237	1	100
141.56773792874782	150.3976742968959	1.118	1	100
137.7447628819528	150.39674244467844	1.184	1	100
122.23480883645638	150.3999097360938	1.228	1	100
149.82527481583008	150.3997102119306	1.087	1	100
124.77499226574436	150.39898314876075	1.147	1	100
128.25993903959204	150.39996462092762	1.15	1	100
146.35401821595474	150.39990365413962	1.327	1	110
125.95957418236728	150.3996514112721	1.361	1	110
109.00754636135383	150.39938351222258	1.268	1	110
116.14825372311492	150.39976611376954	1.228	1	110
135.78832352796456	150.39876615438072	1.266	1	110
126.02534287637216	150.39806506338041	1.304	1	110
126.86809828517028	150.39796482879984	1.354	1	110
128.98930015933445	150.39839960379004	1.203	1	110
121.97055574456652	150.39887263380933	1.285	1	110
139.797118138104	150.39819842319963	1.23	1	110
116.76134286259565	150.39894983845448	1.361	1	110
137.79174886133967	150.39485370201365	1.375	1	110
131.93650030578533	150.3996196956209	1.254	1	110
148.44431187510713	150.39973276513814	1.167	1	110
133.85072858166203	150.39988538864296	1.074	1	110
119.46449663292697	150.39853919981542	1.218	1	110
147.33780774106248	150.39950588336825	1.158	1	110
121.74357124053083	150.3956053149529	1.217	1	110
140.44588108156432	150.39624593019107	1.316	1	110
120.53054836407938	150.39877158099614	1.283	1	110
131.8084468676026	150.3993794733447	1.177	1	120
128.1676009830895	150.3995464989763	1.397	1	120
133.13559300099507	150.3996073267041	1.402	1	120
144.27785967204767	150.39930131824957	1.337	1	120
144.3504912544393	150.39989259827357	1.4	1	120
126.52287190014098	150.39961009339328	1.443	1	120
117.82719505617501	150.39987118770446	1.337	1	120
127.28566299411062	150.3999534216633	1.403	1	120
137.27808057453984	150.39905501943716	1.393	1	120
135.09128413363769	150.39939331085162	1.461	1	120
140.40200443850767	150.3986334903102	1.429	1	120
129.05428670925295	150.39998467547812	1.498	1	120
138.7203609540769	150.39808226482836	1.414	1	120
137.12005789053686	150.24344493650415	1.504	1	120
140.41746006283407	150.39971711120523	1.225	1	120
138.50753304886763	150.39986626732383	1.222	1	120
129.9676307053793	150.39333696826736	1.489	1	120
112.49563458467058	150.39845671696264	1.252	1	120
126.2690873757615	150.39779656495185	1.34	1	120
143.16163149471402	150.39852083237653	1.378	1	120
131.77243802174843	150.39933524693274	1.385	1	130
133.41171183465488	150.39235490754015	1.465	1	130
137.28030134148185	150.3974323211774	1.704	1	130
136.10457021098495	150.39991628577556	1.747	1	130
97.94514483133428	150.3998868316568	1.699	1	130
125.94529543448817	150.39905991237694	1.719	1	130
127.6270707167587	150.39835337066117	1.582	1	130
145.64881749547223	150.39996901940128	1.672	1	130
127.09045024263702	150.39937598769683	1.696	1	130
150.00795132142233	150.39899322018135	1.754	1	130
137.78361305274683	150.39629935480386	1.688	1	130
133.70348614190522	150.39788491418017	1.706	1	130
137.47312326438015	150.3994666302708	1.785	1	130
131.62331942591643	150.39899170203077	1.643	1	130
144.23510467619633	150.39943009465327	1.588	1	130
132.39876059450572	150.39996229558508	1.646	1	130
125.96219619228506	150.3995828805818	1.668	1	130
144.93782695140283	150.39292507707336	1.709	1	130
126.52995898411784	150.39919910369915	1.694	1	130
136.2779087085377	150.39809006127837	1.675	1	130
142.08081414335874	150.3932752154182	1.763	1	140
138.43095151023073	150.3832210019459	1.869	1	140
141.09470802487448	150.3959469220417	1.795	1	140
135.80423944348533	150.39961006314763	1.744	1	140
133.6784907424512	150.39890249449365	1.882	1	140
142.220735307991	150.39573858191352	1.902	1	140
142.39212976524263	150.39995730300754	1.966	1	140
140.5675647714054	150.39999302204492	1.758	1	140
138.21986533291494	150.39658873081967	1.827	1	140
131.3318563479808	150.39974181586766	1.734	1	140
136.95918496140501	150.2522132453023	1.774	1	140
135.8636145284647	150.39883497722315	1.784	1	140
136.41600120760316	150.39561032137502	1.824	1	140
137.08748702275133	150.39736801996187	1.714	1	140
130.42349906899761	150.39997605776506	1.925	1	140
130.96541021652217	150.3998224007223	1.846	1	140
119.34694245864335	150.39750142339494	1.998	1	140
132.12540134044903	150.39877481857013	1.898	1	140
138.77847342484313	150.39335962729848	1.79	1	140
147.82142690945113	150.39980588024682	1.785	1	140
137.51254490161716	150.3994897454828	1.976	1	150
139.51853034826223	150.39903537439375	1.9	1	150
127.32591748950585	150.39908793557933	1.815	1	150
125.69833731297595	150.39795549830137	1.938	1	150
120.64013892858796	150.3994979963192	1.969	1	150
142.32342110916008	150.39949298543783	1.878	1	150
113.62831294291266	150.3994203532746	1.964	1	150
134.32990006344795	150.39945832433375	1.892	1	150
137.38793141372284	150.38813041735878	2.02	1	150
123.4613124939518	150.39926191651887	1.977	1	150
136.02403047586296	150.39822271005772	1.927	1	150
125.59022108595977	150.39906930281424	1.926	1	150
142.53590698963973	150.39976925651717	2.1	1	150
136.49991355823326	150.39723015084377	1.903	1	150
132.83049315420152	150.399224868854	1.877	1	150
141.51108038276877	150.39898299650412	1.975	1	150
129.7289364685158	150.39836340225057	2.055	1	150
125.30266486960835	150.39987518521238	1.907	1	150
128.74468549456435	150.39574556999003	1.918	1	150
124.7189946251481	150.39998214034946	1.862	1	150
136.10053148246666	150.3989196376706	2.146	1	160
134.61284005099554	150.3994560424395	2.091	1	160
128.35581685275582	150.39627221117348	2.128	1	160
131.383736441095	150.38775268279164	2.057	1	160
125.58725816939676	150.39946839870888	2.327	1	160
129.10330450831322	150.39949151495236	2.093	1	160
127.37734105245464	150.3997518383237	2.011	1	160
133.92453126520434	150.39208974121988	2.079	1	160
124.10844926292913	150.3985809113209	2.115	1	160
116.62149698875471	150.3997202266264	2.018	1	160
133.8679350737287	150.39955953313122	2.01	1	160
116.51108165009398	150.39972872528074	2.172	1	160
144.9943852740612	150.3997702865521	2.122	1	160
125.17258358545989	150.39947737705918	2.08	1	160
126.67348557026457	150.3990343774489	2.055	1	160
143.36964506050316	150.38573959140993	2.17	1	160
140.37080568404141	150.39968581071776	2.216	1	160
133.4695394374009	150.39932940260178	2.132	1	160
143.8840915221311	150.39754726810855	2.137	1	160
135.02293093405896	150.39876206270225	2.129	1	160
133.1226709203877	150.39986255964706	2.228	1	170
141.36850101610125	150.39452805819232	2.439	1	170
146.59931262871885	150.39955650403613	2.217	1	170
134.9787404950052	150.39925229863397	2.18	1	170
123.13240480340718	150.39984142181834	2.188	1	170
139.45238390738947	150.39853623912683	2.25	1	170
130.35228998689612	150.399130898177	2.231	1	170
114.54727413013367	150.39884614970728	2.295	1	170
127.33189591253458	150.39997124425935	2.311	1	170
127.04123981499549	150.39963379968995	2.187	1	170
143.55394007702324	150.39894291679084	2.215	1	170
146.87015828698085	150.39964092383124	2.282	1	170
130.08749579597725	150.3994065324503	2.228	1	170
128.8873460712254	150.3991293989463	2.304	1	170
147.39863223818378	150.39570340563193	2.338	1	170
141.865122637105	150.39910602573346	2.139	1	170
139.14232511050847	150.3996437145391	2.384	1	170
135.63943787645366	150.3995366228454	2.365	1	170
147.4748113273175	150.39977817968185	2.377	1	170
142.78917892162886	150.39998715629608	2.254	1	170
139.91809288107885	150.29342894951589	2.392	1	180
133.59545174295076	150.39990835359552	2.444	1	180
137.60186409864139	150.3996022811443	2.506	1	180
141.32568604133832	150.39947796916834	2.466	1	180
132.2306635923003	150.39934451348614	2.384	1	180
141.654780809897	150.3988296512781	2.542	1	180
144.01735174041272	150.3967282946363	2.611	1	180
144.85134868537284	150.39915996082888	2.362	1	180
138.86280072020142	150.39986564974387	2.35	1	180
136.34940638447307	150.3998746362629	2.375	1	180
140.3784521625181	150.3676666464032	2.517	1	180
136.46322639358505	150.39943306061224	2.022	1	180
140.76027909233818	150.39932053749115	2.464	1	180
143.77005783543106	150.39988483942665	2.42	1	180
140.81069380210113	150.39980340695323	2.279	1	180
142.64797216591884	150.3995261978632	2.43	1	180
137.77934245774654	150.39736154113422	2.424	1	180
125.38419336465142	150.39941042486743	2.263	1	180
141.2846955016248	150.3999455370811	2.581	1	180
127.03893633035602	150.39394251303887	2.611	1	180
130.93155738919734	150.3999217725146	2.616	1	190
136.5939674378407	150.39517504553015	2.635	1	190
142.08228301509916	150.39981963032457	2.542	1	190
139.58260799496932	150.39848329539055	2.318	1	190
146.02181167274426	150.39950750973037	2.57	1	190
129.8689877611116	150.39919783803623	2.474	1	190
148.68579727271913	150.39779119584233	2.534	1	190
136.64966560359846	150.39834224528758	2.464	1	190
120.76446247573595	150.39915116468518	2.537	1	190
126.11819302431017	150.39974253088653	2.47	1	190
133.12653952312348	150.3437413777338	2.495	1	190
140.30804585541227	150.399575593354	2.585	1	190
133.661746257372	150.39900789740332	2.551	1	190
123.805597851298	150.39955440395022	2.541	1	190
134.43518246142293	150.39984821825067	2.528	1	190
137.82701278424014	150.39982173595834	2.561	1	190
113.72940725352643	150.39930006406058	2.417	1	190
138.5978560221652	150.3971521743445	2.565	1	190
126.19380305063956	150.39901949444862	2.422	1	190
145.2202960510999	150.39476924097872	2.69	1	190
126.7264217027078	150.39118199139716	2.618	1	200
129.69897024328753	150.39919707682049	2.571	1	200
127.92137825861829	150.39993454881906	2.762	1	200
147.82526027960154	150.3999335921413	2.669	1	200
137.13098228950437	150.39986830931184	2.761	1	200
115.23794441840946	150.3999040673544	2.669	1	200
104.4857030471016	150.39857864528275	2.739	1	200
139.44145574473387	150.07788392921347	2.692	1	200
137.94810482244725	150.39977298164945	2.725	1	200
130.82259664300398	150.3993124054198	2.454	1	200
128.2630143464823	150.3998333009985	2.578	1	200
145.70760137898858	150.39991513449792	2.494	1	200
132.20803188797998	150.39973573935885	2.624	1	200
135.75137217606652	150.3996369859417	2.78	1	200
138.77822784434892	150.39666359431135	2.596	1	200
137.3016771074105	150.39984300025893	2.739	1	200
136.61656831643808	150.39955893905648	2.608	1	200
124.07055800527553	150.39972377853815	2.367	1	200
139.89906799668316	150.39998366259226	2.563	1	200
142.80421682522615	150.39996173109103	2.732	1	200
138.87881284797285	150.399575845801	2.732	1	210
139.82549042403002	150.39760552974212	2.606	1	210
142.28458682818527	150.3905540475543	2.55	1	210
139.85866540988997	150.39838594067788	2.389	1	210
127.62335253710549	150.39984274630663	2.534	1	210
137.98438864363115	150.39924131729597	2.804	1	210
134.45386627232637	150.3982950846237	2.514	1	210
129.95245163848676	150.39137002569643	2.477	1	210
127.07550936151706	150.39979247666838	2.862	1	210
145.12846355565716	150.39945104986143	2.704	1	210
144.38920467140787	150.39997954230927	2.65	1	210
145.5562366730877	150.39957770615908	2.957	1	210
141.8274569114041	150.3976622299354	2.643	1	210
127.92538536908613	150.39986667093476	2.919	1	210
141.2206250660517	150.39990646113978	2.907	1	210
138.9364897827774	150.39071458773674	3.025	1	210
143.1146565462347	150.39948574088743	3.108	1	210
132.7664039033791	150.3996112017066	2.847	1	210
140.05376794040976	150.39988614351475	3.289	1	210
137.92258087371343	150.39992304802203	2.775	1	210
127.36506542037344	150.39891404608608	3.12	1	220
130.2778723482954	150.39999217395248	2.902	1	220
144.51934481348067	150.3988927883528	3.019	1	220
125.34505175075728	150.3998958239447	3.029	1	220
143.74980372400302	150.39991035543594	3.393	1	220
117.4768344489083	150.3991224949386	3.044	1	220
141.2221992004155	150.3995730913771	2.78	1	220
142.1447814950563	150.39982275481958	2.73	1	220
145.40489095722978	150.39943183836616	3.074	1	220
148.4334814020575	150.39576540066992	2.916	1	220
141.2055927367952	150.39965943210845	3.001	1	220
140.07702223000496	150.3994225922163	2.94	1	220
146.194130176938	150.39995524877935	2.061	1	220
140.2091949825107	150.39913111048932	1.938	1	220
132.3828978573948	150.39955297305934	2.087	1	220
142.28698088663882	150.38900423585608	2.01	1	220
132.93476244928124	150.3961788723913	2.037	1	220
151.65731800086448	150.39971468936398	2.051	1	220
141.35572178629246	150.3986000625413	1.931	1	220
123.22720906152001	150.39981967787213	2.026	1	220
147.06057507497044	150.36311847389305	2.134	1	230
113.23119401594053	150.39963181838613	2.202	1	230
127.1876495117664	150.39990346597565	2.103	1	230
145.68339011064754	150.3998636816915	2.063	1	230
144.18930953836391	150.39734182791358	2.175	1	230
134.73259095529636	150.3997062698578	2.082	1	230
147.26287697453444	150.3996360289584	2.122	1	230
129.87942041703644	150.39993919624482	1.981	1	230
145.31564020359838	150.39994755935138	2.072	1	230
142.0425909730395	150.39877608317076	2.187	1	230
121.07578196775896	150.3995053534828	1.906	1	230
135.78242503371493	150.3997562496918	1.954	1	230
129.11093204929585	150.39913153017918	1.816	1	230
136.7902724011437	150.39931617936156	1.966	1	230
131.40757555340858	150.39999762598694	2.106	1	230
137.70622660054102	150.39986479912048	2.115	1	230
141.8073872657592	150.39883916418478	2.12	1	230
137.26049462000586	150.39980729020232	2.107	1	230
147.85708072171005	150.3999919204238	2.124	1	230
136.66751323681646	150.39990725709268	1.937	1	230
141.50297174327937	150.39996181000691	2.215	1	240
139.7408452819585	150.3990227613613	2.226	1	240
142.97809870753426	150.39773318867685	2.286	1	240
139.45809352217717	150.39989315427243	1.998	1	240
133.93957195838715	150.39802433134082	2.086	1	240
129.5802414933866	150.39995439702577	2.151	1	240
136.282296732872	150.39987755311887	2.053	1	240
141.40222653829846	150.39969620319422	2.203	1	240
136.69938570263096	150.38994770311876	2.399	1	240
137.39759431280373	150.39993948190278	2.082	1	240
147.90366205680843	150.39998996264762	2.136	1	240
129.785440258236	150.39929279622413	2.183	1	240
132.74798602464844	150.3996841108623	2.132	1	240
140.823862399347	150.3996692377337	2.023	1	240
148.50985776277147	150.39924728444058	2.497	1	240
141.41122538160383	150.39979352737848	2.286	1	240
137.12871443746235	150.39997502586743	2.122	1	240
142.55424286047685	150.39970834912754	2.004	1	240
129.3089142407977	150.3991372460783	2.067	1	240
143.0893195370804	150.3986904615905	2.307	1	240
116.17396276241894	150.3996524840259	2.302	1	250
144.79680990444186	150.39955051416635	1.921	1	250
134.37064304493026	150.3910468616751	2.217	1	250
147.28596129082712	150.39938702932824	2.33	1	250
140.878524648766	150.39995264123476	2.192	1	250
127.74760176373046	150.39970322209393	2.142	1	250
130.52441110643528	150.39934975410995	2.249	1	250
137.84807689678655	150.3991647870518	2.197	1	250
146.4164944828929	150.39925201590535	2.403	1	250
141.49346484222875	150.39932365194622	2.261	1	250
143.2424741014219	150.39890607686092	2.259	1	250
128.09300455340505	150.39990943408014	2.28	1	250
130.92498207926755	150.39997851992032	2.075	1	250
141.44932085711548	150.3999916798246	2.306	1	250
147.6763402032981	150.399766003462	2.289	1	250
139.30760964616033	150.39990378152783	2.202	1	250
141.85850337794858	150.39933933995732	2.375	1	250
141.95939688640055	150.39945800875694	2.102	1	250
133.15859987563584	150.399589258304	2.345	1	250
148.38327282182496	150.39589594074914	2.266	1	250
144.6705480593982	150.3958227947284	2.521	1	260
137.6691137546232	150.39967708313077	2.35	1	260
122.99219257715637	150.3996611481513	2.264	1	260
141.01820439671104	150.39899410234688	2.171	1	260
141.62086683992317	150.39977887315368	2.258	1	260
135.73519734327027	150.39920778562393	2.46	1	260
140.18083004764506	150.39935870632607	2.267	1	260
