Wartość spakowanych itemków	Waga spakowanych itemków	Czas pakowania	Czy poprawne	Rozmiar populacji
142.2299092769976	150.3999028204379	0.179	1	190
141.01303640734488	150.39900506728532	0.195	1	200
139.38657775015656	150.3998778752724	0.203	1	200
139.48394144359187	150.39969548094123	0.193	1	200
150.53812810371716	150.39955454593243	0.203	1	200
147.46133435017686	150.39936727080686	0.188	1	200
135.59278812569212	150.39641338700278	0.205	1	200
138.65310151084873	150.39997277290738	0.206	1	200
139.1475804238574	150.3959463858601	0.21	1	200
133.40013742756017	150.32595899097157	0.202	1	200
133.53916026521705	150.39869454851473	0.213	1	200
139.7839465152184	150.39955255465816	0.205	1	200
121.97658463336535	150.3999027685387	0.21	1	200
145.8440845018057	150.39966041376815	0.202	1	200
141.04084279508461	150.39985493061926	0.203	1	200
127.70062746765126	150.39845252112457	0.214	1	200
124.19156116299015	150.3995744823104	0.206	1	200
144.3630219317826	150.39933370380243	0.207	1	200
138.53483768837827	150.39999802177977	0.204	1	200
137.75758040678605	150.39862268133982	0.196	1	200
134.22094580389384	150.39824991050068	0.202	1	200
139.22352692681753	150.39361043101155	0.232	1	210
130.42411584328772	150.39853325777705	0.228	1	210
147.21785836277175	150.39914674118194	0.212	1	210
136.65500299788437	150.39940084910984	0.209	1	210
131.67134104268516	150.39878360095076	0.219	1	210
120.45196662160744	150.3920038844449	0.22	1	210
142.43766332734856	150.39997194120818	0.212	1	210
142.48091039613652	150.38551819116134	0.216	1	210
123.20357211672311	150.39974179399442	0.219	1	210
142.03032380820287	150.39452363341852	0.234	1	210
149.00204546012753	150.39979753494458	0.212	1	210
135.80145348951098	150.3987493520266	0.215	1	210
144.35027957611305	150.39989596495963	0.211	1	210
132.79852216256478	150.39711063626854	0.218	1	210
143.19720530120753	150.3991527358578	0.211	1	210
136.51365269438423	150.39930233633845	0.221	1	210
146.8525884171002	150.39739021917873	0.215	1	210
127.49862325781869	150.3999069903249	0.216	1	210
143.00650516310182	150.38750996256059	0.218	1	210
146.14047232477827	150.39833811380151	0.217	1	210
136.36833474348884	150.39837530673103	0.233	1	220
141.16422183321401	150.39046130779553	0.231	1	220
143.00922230692018	150.39909464392827	0.228	1	220
144.89027137662404	150.39988359151724	0.217	1	220
123.34837378245449	150.39992104425957	0.232	1	220
138.48143080949956	150.3993726849343	0.234	1	220
127.93787304733502	150.39399827224204	0.225	1	220
133.57657905848507	150.3998806027895	0.225	1	220
129.845242994841	150.39985723007695	0.232	1	220
126.32355416679762	150.39999919506684	0.227	1	220
130.21466823776174	150.39969108675797	0.235	1	220
137.92143567489944	150.39298470882068	0.227	1	220
146.50409625860377	150.39967148896258	0.23	1	220
140.82757182927412	150.39881458923435	0.249	1	220
135.121410381405	150.3996385127192	0.237	1	220
132.8533466873987	150.39966604443677	0.224	1	220
134.21737724313957	150.3999227336956	0.222	1	220
143.44577550112473	150.3896755879531	0.243	1	220
145.41077650314335	150.33144630126344	0.241	1	220
137.6578047267568	150.39858375059174	0.228	1	220
128.36192208790067	150.3995622226886	0.242	1	230
135.33149296904932	150.34615899141284	0.243	1	230
135.0131246124612	150.39703922485032	0.238	1	230
138.5753398376104	150.39934949551184	0.247	1	230
132.68405083179908	150.39817188295152	0.234	1	230
139.6055857767711	150.3997119801514	0.237	1	230
141.86336371102524	150.39589003202295	0.245	1	230
137.15706083117118	150.3924638260833	0.245	1	230
140.26315780759012	150.3844183438537	0.236	1	230
141.5867654332853	150.39521026553953	0.251	1	230
130.83433168799084	150.3994560411517	0.236	1	230
144.02634930942293	150.39910074218682	0.251	1	230
139.165509130774	150.39886840554954	0.26	1	230
141.24681686378997	150.39802071888684	0.245	1	230
139.64757959169773	150.3998311771947	0.246	1	230
118.19624960013554	150.39883147385856	0.238	1	230
135.28733089528257	150.3994242615629	0.261	1	230
120.32670498433782	150.3996639263055	0.259	1	230
132.59734093609728	150.3995261598293	0.244	1	230
141.68895516156647	150.39842073365926	0.236	1	230
145.161721253294	150.3983170869186	0.252	1	240
145.18677463047635	150.3999438040563	0.263	1	240
143.19559808675112	150.3979504683781	0.266	1	240
131.7983431790839	150.39990544543903	0.263	1	240
139.7266321599198	150.39967381444043	0.256	1	240
136.73629422779538	150.3997105897788	0.252	1	240
131.33776417901333	150.39983394296738	0.261	1	240
143.67911556558545	150.3999298697504	0.274	1	240
137.6491363885021	150.3999474612424	0.27	1	240
144.40669505673836	150.387878545329	0.266	1	240
146.54421581189118	150.39882020928957	0.269	1	240
131.61282954039697	150.3977878831523	0.272	1	240
138.56851089540132	150.3978162769346	0.263	1	240
135.0665383531562	150.39960347610884	0.258	1	240
139.1376038397824	150.3997703496251	0.265	1	240
141.8453172972695	150.39947630685904	0.269	1	240
138.75514727602913	150.3999639259862	0.265	1	240
135.4331996257012	150.39967527173792	0.273	1	240
141.4176833901989	150.39956907850063	0.257	1	240
137.11047801918696	150.21514971310395	0.264	1	240
129.55911750862415	150.3996855944787	0.278	1	250
144.60100893647848	150.39622464700804	0.292	1	250
136.23126791944406	150.39943732706848	0.287	1	250
148.52340255976011	150.39938890467383	0.288	1	250
143.49758487670294	150.39943431113576	0.264	1	250
115.39527256299793	150.39970527926963	0.261	1	250
138.56919090082232	150.39983160587087	0.264	1	250
132.3277551687084	150.3999502615555	0.261	1	250
145.61373686563655	150.39841898834615	0.268	1	250
145.21009069851596	150.39990623372105	0.276	1	250
150.06884435590524	150.39832729448304	0.277	1	250
132.32904128423024	150.3998366094491	0.278	1	250
141.1532344264575	150.39992685837683	0.271	1	250
126.01965201651439	150.39972345856143	0.285	1	250
143.3323466791991	150.39917798614823	0.274	1	250
145.9410941011322	150.38963335296037	0.273	1	250
137.93709756136352	150.33042724673822	0.269	1	250
128.11475043836452	150.39967660736076	0.289	1	250
131.39768912547981	150.39736775218796	0.281	1	250
115.29665095334406	150.39977035688992	0.276	1	250
149.00188613122364	150.39972027047952	0.301	1	260
137.31857442394306	150.39994230140343	0.298	1	260
145.8279834812515	150.39998974674742	0.283	1	260
140.91678637102504	150.39889472074114	0.285	1	260
146.7133954628187	150.3997270769848	0.287	1	260
134.2152939506595	150.39130399732025	0.3	1	260
133.63781834468128	150.39896455561305	0.295	1	260
118.18476439502948	150.3996424224908	0.286	1	260
141.40587835731623	150.39999967862053	0.287	1	260
133.8291844354871	150.3994428007475	0.292	1	260
130.09063091975938	150.3997142718858	0.286	1	260
123.0483850965822	150.39960091962644	0.277	1	260
134.18626582384206	150.39934576555714	0.29	1	260
145.91768623599768	150.39922982240074	0.278	1	260
143.75974341044673	150.39306509895178	0.288	1	260
133.5235665356724	150.39814921720176	0.283	1	260
